Confirmed, Key, Source, KOR
O,"100120002","<color=#9dd0ff>事态和您推演的相同，现在城内约50%的区域已经被傀儡占领，而城市中心的区域则已经被完全傀儡化。</color>","<color=#9dd0ff>현재 상황은 토이펠님께서 생각하신 대로입니다. 도시의 약 50%가 괴뢰들에게 점령당했고, 도심 지역은 완전히 괴뢰화되어 있습니다.</color>"
O,"100120003","<color=#9dd0ff>都市内幸存的人类统计完成了吗？</color>","<color=#9dd0ff>현재 도시에 남아 있는 생존자의 통계는?</color>"
O,"100120004","<color=#9dd0ff>目前有106,721人被我们保护，推测还有200,000位人类在城市中。</color>","<color=#9dd0ff>현재 106,721명이 우리 측에서 보호를 받고 있으며, 200,000명의 인간이 아직 도시에 남아 있을 것으로 추정 중입니다.</color>"
O,"100120005","<color=#9dd0ff>将作战方案变更为C方案，投放更多侦查型AG，优先寻找存活的人类。</color>","<color=#9dd0ff>작전을 플랜 C로 변경하고 정찰형 AG를 더 투입해. 살아 남은 인간을 찾는 게 우선이야.</color>"
O,"100120006","<color=#9dd0ff>是。</color>","<color=#9dd0ff>네.</color>"
O,"100120007","<color=#9dd0ff>首脑，关于湛蓝都市附近的周边封锁……</color>","<color=#9dd0ff>리더, 블루 시티 주변 봉쇄에 대해 드릴 말씀이……</color>"
O,"100120008","<color=#9dd0ff>如果没有意外情况发生，继续保持封锁，阻挡侵入源传出。</color>","<color=#9dd0ff>의외의 일이 발생하지 않는 이상, 이대로 봉쇄 상태를 유지한다.</color>"
O,"100120009","<color=#9dd0ff>请您查看这份报告。</color>","<color=#9dd0ff>이 보고서를 확인해 주십쇼.</color>"
O,"100120010","<color=#9dd0ff>……「纽带」的部队消灭了周边的傀儡群？</color>","<color=#9dd0ff>……유대의 부대가 주변의 괴뢰 무리를 소멸시켰다고?</color>"
O,"100120011","<color=#9dd0ff>是的，不敢相信「纽带」居然能凭借那么少的AG阻击傀儡群。</color>","<color=#9dd0ff>네, 얼마 안되는 유대의 AG가 괴뢰 무리를 저지했다는 게 믿겨지지 않습니다만.</color>"
O,"100120012","<color=#9dd0ff>但是，我们查不到任何关于那位指挥官的资料，这个人类到底是？</color>","<color=#9dd0ff>게다가 유대의 지휘관에 대한 그 어떤 자료도 찾을 수 없었습니다. 이 인간의 정체는 대체 뭘까요?</color>"
O,"100120013","<color=#9dd0ff>先不用管那个指挥官的身份，既然「纽带」拥有一定的战斗力……</color>","<color=#9dd0ff>그 지휘관의 정체는 둘째 치더라도, 유대의 전투력이 증명된 이상……</color>"
O,"100120014","<color=#9dd0ff>特斐尔，去向「纽带」公开必要的情报。</color>","<color=#9dd0ff>토이펠, 「유대」에게 필요한 정보를 공개해라.</color>"
O,"100120015","<color=#9dd0ff>您确定吗……？</color>","<color=#9dd0ff>괜찮겠습니까...?</color>"
O,"100120016","<color=#9dd0ff>C方案的弊端利用「纽带」来解决，将「纽带」编入斩首傀儡师的行动中。</color>","<color=#9dd0ff>플랜 C의 취약점은 유대를 이용해 해결한다. 유대는 괴뢰사의 우두머리를 잡는데 이용하도록 하지.</color>"
O,"100130000","……「纽带」指挥旗舰「奥特兰德号」。","……유대의 기함 오토랜드호."
O,"100130001","指挥官，前线作战非常顺利，我们已将湛蓝都市周边的傀儡群全数消灭。","지휘관님, 작전은 순조롭게 진행되고 있으며, 블루 시티 주변의 괴뢰 무리는 전부 정리했습니다."
O,"100130002","可以进行下一作战阶段了。","이제 다음 작전을 실행할 수 있습니다."
O,"100130003","现在要突入湛蓝都市吗？","지금 블루 시티로 돌입하실건가요?"
O,"100130004","<color=#969696>目前都市内傀儡动向不明，贸然突入风险很大。</color>","<color=#969696>현재 도시 내 괴뢰들의 움직임을 알 수 없으니, 무턱대고 뛰어들기에는 위험부담이 너무 커.</color>"
O,"100130005","<color=#969696>因为我们对阵线军战术配置尚不了解，存在破坏局势的可能性。</color>","<color=#969696>게다가 전선군의 전술을 잘 모르는 우리가 지금 끼어든다면 오히려 전세가 흐트러질 수도 있어.</color>"
O,"100130006","<color=#969696>但是按照傀儡侵占面积推演，如果放任傀儡，牺牲的人会更多。</color>","<color=#969696>하지만 지금 괴뢰들이 점령한 면적을 보건대, 이대로 괴뢰들을 놔두면 더 많은 희생자가 생기겠지.</color>"
O,"100130007","卡佩拉，使用公共频道，向阵线传达本舰作战规划。","카펠라, 공공 채널로 본함의 작전 계획을 전선에 전달한다."
O,"100130008","<color=#9dd0ff>哦？和首脑一样，把人类的安危放在了第一位吗。</color>","<color=#9dd0ff>호오? 리더와 마찬가지로 인간의 안위를 가장 우선시하는 건가.</color>"
O,"100130009","阵线军官级别的标识……你是？","전선의 장교급인 걸로 보이는데…당신은?"
O,"100130010","<color=#9dd0ff>哦？和首脑一样，把人类的安危放在了第一位吗。</color>","<color=#9dd0ff>호오? 리더와 마찬가지로 인간의 안위를 가장 우선시하는 건가.</color>"
O,"100130011","阵线军官级别的标识……你是？","전선의 장교급인 걸로 보이는데…당신은?"
O,"100130012","<color=#9dd0ff>既然你已经知道我是阵线的军官，那么我就没有必要公开其他信息了。</color>","<color=#9dd0ff>내가 전선의 장교라는 것을 알았으니, 굳이 다른 정보들을 공개할 필요는 없겠지.</color>"
O,"100130013","<color=#9dd0ff>给我进入主舰的许可，你们有来自首脑的指令。</color>","<color=#9dd0ff>주함선 진입 허가를 내줘. 리더가 너희들에게 내리는 지령이 있다.</color>"
O,"100130014","我们不隶属于阵线，进入指挥舰必须核验你的身份。","우리는 전선 소속이 아닙니다. 지휘함에 들어오시는 이상, 우린 당신의 신분을 검증해야만 해요."
O,"100130015","她是首脑阿特拉斯的辅佐官，AG-043特斐尔。","그녀는 전선의 리더 아틀라스의 보좌관, AG-043 토이펠입니다."
O,"100130016","卡佩拉，让特斐尔先进来吧。现在阵线要员主动露面，我们可以尽快了解阵线的部署。","카펠라, 허가해 주세요. 전선 쪽에서 사람을 보낸 이상, 저희도 현재 전선의 상황을 더욱 빠르게 파악할 수 있겠죠."
O,"100130017","<color=#9dd0ff>哼，那位旧型号AG倒挺识相，希望你们也有自知之明。</color>","<color=#9dd0ff>흥, 그 구식 모델 AG는 자기 주제를 잘 알고 있는 모양이네, 너희도 그렇게 주제 파악을 좀 하면 좋아?</color>"
O,"100130018","啧……！","쳇…!"
O,"100130019","卡佩拉，不要冲动。","진정해요, 카펠라."
O,"100130020","我知道了，这个人的性格真是……","알겠습니다, 사람 성격 참..."
O,"100130021","……首脑想让我们直接突入湛蓝都市，参与傀儡师的斩首行动？","...전선의 리더는 우리가 바로 블루 시티에 돌격해서 괴뢰사를 무찌르길 바라는 겁니까?"
O,"100130022","当然，这是一个能彻底解除湛蓝都市危机的方法。","이건 블루 시티의 위기를 철저하게 없앨 수 있는 방법이다."
O,"100130023","傀儡种群是非常典型的倒树状结构，而中下级傀儡都由上级傀儡师所控制。","괴뢰들은 전형적인 피라미드 구조를 이루고 있지. 중하급 괴뢰들은 모두 상급 괴뢰사에게 조종받고 있어."
O,"100130024","只要消灭侵占都市的傀儡师……对了，这位指挥官，你来说说之后傀儡会发生怎样的变化？","그러니 도시를 공격하는 괴뢰사를 무찌르기만 한다면...아, 거기 있는 지휘관, 괴뢰사를 잃은 괴뢰들이 어떻게 행동하는지 얘기해 보겠어?"
O,"100130025","失去傀儡师控制的傀儡会丧失自主行动力，它们转化同类所使用的“提线”效果也会大幅度降低。","괴뢰사의 통제를 잃은 괴뢰들은 자신의 의지대로 움직일 수 없게 되며, 괴뢰들이 동족을 늘릴 때 사용하는 '인형놀이'의 효과도 대폭 감소한다."
O,"100130026","届时使用包围战术能够轻而易举夺回城市，就像我们——夺回「奥特兰德号」时一样。","마치 우리가 오토랜드호를 탈환했을 때처럼 손쉽게 도시를 탈환할 수 있겠지."
O,"100130027","看来基础的知识还是具备的，很好。","아무래도 기초적인 지식은 잘 갖추고 있는 모양이군, 좋아."
O,"100130028","听着，作战时间并不充裕，我们希望「纽带」将所有AG部队的指挥权交给我们的首脑。","잘 들어, 우리에게 남은 시간이 별로 없어, 우린 유대가 모든 AG부대의 지휘권을 우리의 리더에게 넘기길 원한다."
O,"100130029","我们可以配合阵线行动，但是战役内不确定要素过多，AG指挥权恕我拒绝交付。","우린 전선의 작전에 협력은 할 수 있겠지만, 전장에는 불확실한 요소가 한두 가지가 아니라 AG의 지휘권은 넘기지 못하겠군."
O,"100130030","不确定要素过多？你难道在怀疑那位首脑的指挥能力？","불확실한 요소라고? 지금 그분의 지휘 능력을 의심하는 건가?"
O,"100130031","首脑，是人类被傀儡逼入绝境时创造的最强AI。","우리 리더는 인류가 괴뢰로 인해 궁지에 몰렸을 때 만들어 낸 최강의 AI다."
O,"100130032","傀儡战争初期可不存在AG这一作战单位，人类的所有作战工具都会被傀儡化，但是首脑……在诞生之初就透过其模拟的战术让人类成功反击了傀儡。","괴뢰전쟁 초기에는 AG라는 게 아예 존재하지도 않았고, 인류의 모든 작전도구들은 괴뢰화될 위기에 처했지. 하지만 리더는…탄생했을 때부터 전술 시뮬레이션을 통해 인류가 괴뢰에게 반격할 기회를 줬다."
O,"100130033","首脑，是人类被傀儡逼入绝境时创造的最强AI。","우리 리더는 인류가 괴뢰로 인해 궁지에 몰렸을 때 만들어 낸 최강의 AI다."
O,"100130034","傀儡战争初期可不存在AG这一作战单位，人类的所有作战工具都会被傀儡化，但是首脑……在诞生之初就透过其模拟的战术让人类成功反击了傀儡。","괴뢰전쟁 초기에는 AG라는 게 아예 존재하지도 않았고, 인류의 모든 작전도구들은 괴뢰화될 위기에 처했지. 하지만 리더는…탄생했을 때부터 전술 시뮬레이션을 통해 인류가 괴뢰에게 반격할 기회를 줬다."
O,"100130035","人类指挥官，首脑指挥你的部队，你应该感到荣幸。","리더가 당신의 부대를 지휘하는 걸 영광으로 알라고, 인간 지휘관."
O,"100130036","虽然你们这么说，但是现在地表的AG伤亡却越来越多了，人类投入的损耗越来越大。","말씀은 그렇게 하시지만 현재 지상에서 AG 사상자들은 점점 늘어나고 있고, 인류가 투입하는 지출도 점점 커지고 있는데 말이죠."
O,"100130037","AG可不是我们保护的对象，包括我自己，也和你们的AG一样属于作战工具罢了。","AG는 우리가 보호할 대상이 아니다, 물론 나 자신도 포함해서 말이다. 너희가 너희의 AG를 작전 도구로 보는 것과 다를 바 없지."
O,"100130038","什么？！","네?!"
O,"100130039","指挥官看向身旁的妮欧以及追随自己的AG们。","지휘관은 곁에 있는 니오와 자신을 따르는 AG들을 바라본다."
O,"100130040","哦？","어?"
O,"100130041","原因有二，其一根据协议，「纽带」具有自主行动权。","원인은 두 가지다. 하나는 합의했었던 내용 중에 유대가 자주적으로 움직일 권리가 포함되어 있었다는 점이다."
O,"100130042","其二，我并不认为AG是作战工具。","그리고 둘째, 난 AG가 작전 도구라고 생각하지 않는다."
O,"100130043","不过，我会尽力配合阵线的作战，请向你们的首脑如此传达。","하지만 전선의 작전에 협력은 최대한 할테니, 너희 리더에게 그렇게 전해라."
